CV1	CV2	free energy (kJ/mol)
0.8399999999999999	0.746	57.78984018496964
0.8999999999999998	0.746	61.03175950075072
0.9599999999999999	0.746	62.26907196116415
1.0199999999999998	0.746	60.36103801533528
1.0799999999999998	0.746	58.94352034665542
1.14	0.746	59.47112656458784
1.1999999999999995	0.746	60.73667292494232
1.2599999999999998	0.746	60.89057764672
1.3199999999999998	0.746	60.585289148358896
1.38	0.746	58.03374738890688
1.44	0.746	56.63763520001384
1.4999999999999998	0.746	58.27352247105172
1.5599999999999998	0.746	61.819003223106925
1.62	0.746	66.71718827182313
1.6799999999999995	0.746	73.9056846312755
1.7399999999999998	0.746	75.57195133005345
1.7999999999999998	0.746	69.46371285300035
1.86	0.746	65.67757286083912
1.92	0.746	63.72710129305084
1.98	0.746	63.01370214731239
2.04	0.746	65.09074621940331
2.1	0.746	70.60351124202649
2.16	0.746	76.69944331114205
2.22	0.746	75.13215033831285
2.28	0.746	77.06886196438343
2.34	0.746	82.58401759795272
2.4	0.746	122.80078633161438
2.46	0.746	inf
2.52	0.746	inf
2.58	0.746	inf
2.64	0.746	inf
2.7	0.746	inf
2.76	0.746	inf
2.82	0.746	inf
2.88	0.746	inf
2.94	0.746	inf
3.0	0.746	inf
-3.0	0.7624999999999998	55.03888098094743
-2.94	0.7624999999999998	45.47936555624767
-2.88	0.7624999999999998	39.40773323701645
-2.82	0.7624999999999998	35.55408907792958
-2.76	0.7624999999999998	29.3491359347788
-2.7	0.7624999999999998	22.855301438494017
-2.64	0.7624999999999998	18.669753578712807
-2.58	0.7624999999999998	14.917639654063011
-2.52	0.7624999999999998	10.777485496710083
-2.46	0.7624999999999998	6.917031122374987
-2.4	0.7624999999999998	3.6005014452873207
-2.34	0.7624999999999998	1.4513036546209157
-2.28	0.7624999999999998	0.17035086264189386
-2.22	0.7624999999999998	-0.44779231434554584
-2.16	0.7624999999999998	-0.473292943107676
-2.1	0.7624999999999998	-0.2041214395977696
-2.04	0.7624999999999998	0.3641776516819487
-1.98	0.7624999999999998	1.3664763849662696
-1.92	0.7624999999999998	2.689385456913433
-1.86	0.7624999999999998	4.090231449929677
-1.8	0.7624999999999998	5.545201971236267
-1.74	0.7624999999999998	6.940401597548469
-1.6800000000000002	0.7624999999999998	8.21315154551678
-1.62	0.7624999999999998	9.715567218284889
-1.56	0.7624999999999998	11.178076715994209
-1.5	0.7624999999999998	12.019164365403668
-1.44	0.7624999999999998	12.685798182459378
-1.38	0.7624999999999998	13.054175295375392
-1.32	0.7624999999999998	13.245710681232714
-1.26	0.7624999999999998	13.807369489576676
-1.2000000000000002	0.7624999999999998	14.152622409586696
-1.14	0.7624999999999998	15.143073976142617
-1.08	0.7624999999999998	17.811471318679768
-1.02	0.7624999999999998	19.493243358605568
-0.96	0.7624999999999998	19.596692075602945
-0.9000000000000001	0.7624999999999998	21.025388710833887
-0.84	0.7624999999999998	24.12361250841328
-0.78	0.7624999999999998	28.33775318486863
-0.7200000000000001	0.7624999999999998	33.55302685192107
-0.6600000000000001	0.7624999999999998	37.26278177312312
-0.6000000000000001	0.7624999999999998	37.85167788867895
-0.54	0.7624999999999998	35.740663446194816
-0.4800000000000001	0.7624999999999998	33.38802833824318
-0.4200000000000001	0.7624999999999998	33.00412277377637
-0.3600000000000001	0.7624999999999998	35.64450261876919
-0.3000000000000001	0.7624999999999998	39.891712513217406
-0.24000000000000007	0.7624999999999998	39.71910825484156
-0.1800000000000001	0.7624999999999998	39.010586355725195
-0.12000000000000012	0.7624999999999998	39.32004844178078
-0.0600000000000001	0.7624999999999998	41.27999218387443
-1.1102230246251563e-16	0.7624999999999998	43.60325575895285
0.05999999999999989	0.7624999999999998	44.5157556003622
0.11999999999999988	0.7624999999999998	44.37776547024768
0.17999999999999988	0.7624999999999998	44.77650154857288
0.23999999999999988	0.7624999999999998	46.108967641870734
0.2999999999999999	0.7624999999999998	46.87765279484918
0.3599999999999999	0.7624999999999998	47.48310551595805
0.41999999999999993	0.7624999999999998	49.02841354119397
0.4799999999999999	0.7624999999999998	50.04132484294784
0.5399999999999998	0.7624999999999998	49.45020498136047
0.5999999999999999	0.7624999999999998	48.67494283248661
0.6599999999999999	0.7624999999999998	49.518467856110746
0.72	0.7624999999999998	51.690817426756674
0.7799999999999998	0.7624999999999998	53.01495523697487
0.8399999999999999	0.7624999999999998	54.5002574191302
0.8999999999999998	0.7624999999999998	57.17169443674396
0.9599999999999999	0.7624999999999998	59.040153409740235
1.0199999999999998	0.7624999999999998	57.66580786389385
1.0799999999999998	0.7624999999999998	56.32787129839749
1.14	0.7624999999999998	56.842706204157594
1.1999999999999995	0.7624999999999998	57.87843443792261
1.2599999999999998	0.7624999999999998	57.728005875268366
1.3199999999999998	0.7624999999999998	57.41572502877604
1.38	0.7624999999999998	55.06968287313203
1.44	0.7624999999999998	53.73624817406149
1.4999999999999998	0.7624999999999998	55.44108539795466
1.5599999999999998	0.7624999999999998	59.137317379483
1.62	0.7624999999999998	64.03625789677677
1.6799999999999995	0.7624999999999998	65.43670847554294
1.7399999999999998	0.7624999999999998	62.918982441932336
1.7999999999999998	0.7624999999999998	63.09873828325868
1.86	0.7624999999999998	62.62023798852321
1.92	0.7624999999999998	60.95487191920265
1.98	0.7624999999999998	60.210949209509195
2.04	0.7624999999999998	62.25823755991076
2.1	0.7624999999999998	67.73805052938567
2.16	0.7624999999999998	73.52562096096808
2.22	0.7624999999999998	72.01987436528643
2.28	0.7624999999999998	73.95661210938374
2.34	0.7624999999999998	79.47174573845724
2.4	0.7624999999999998	118.62159625305624
2.46	0.7624999999999998	inf
2.52	0.7624999999999998	inf
2.58	0.7624999999999998	inf
2.64	0.7624999999999998	inf
2.7	0.7624999999999998	inf
2.76	0.7624999999999998	inf
2.82	0.7624999999999998	inf
2.88	0.7624999999999998	inf
2.94	0.7624999999999998	inf
3.0	0.7624999999999998	inf
-3.0	0.779	inf
-2.94	0.779	61.787548840164256
-2.88	0.779	49.58499004397048
-2.82	0.779	39.76097957953169
-2.76	0.779	31.25976611551627
-2.7	0.779	24.450405834732816
-2.64	0.779	20.286291050568877
-2.58	0.779	16.843035510129294
-2.52	0.779	12.740376296278749
-2.46	0.779	8.590723839616292
-2.4	0.779	5.05689920690281
-2.34	0.779	3.027405833192484
-2.28	0.779	1.9101696315726893
-2.22	0.779	1.2964116046734415
-2.16	0.779	1.2184359278692132
-2.1	0.779	1.4189982196007294
-2.04	0.779	1.9152283994880783
-1.98	0.779	2.842856395756906
-1.92	0.779	4.0954332316889515
-1.86	0.779	5.460632603269046
-1.8	0.779	6.9089733626434535
-1.74	0.779	8.187400232924649
-1.6800000000000002	0.779	9.25372648364116
-1.62	0.779	10.636024305320968
-1.56	0.779	11.854846162866185
-1.5	0.779	12.27337296163392
-1.44	0.779	12.888356523416592
-1.38	0.779	13.126381302821462
-1.32	0.779	13.046294253764184
-1.26	0.779	13.499300626493293
-1.2000000000000002	0.779	14.018072075609336
-1.14	0.779	15.155815880016627
-1.08	0.779	17.832991931817983
-1.02	0.779	19.255484196123938
-0.96	0.779	19.14781826552745
-0.9000000000000001	0.779	20.40841701830007
-0.84	0.779	23.458990170177707
-0.78	0.779	27.758322832008925
-0.7200000000000001	0.779	33.10179288884941
-0.6600000000000001	0.779	36.802499051567686
-0.6000000000000001	0.779	37.40271341454232
-0.54	0.779	35.56170148412988
-0.4800000000000001	0.779	33.35489864032338
-0.4200000000000001	0.779	32.97767367086399
-0.3600000000000001	0.779	35.53515185862416
-0.3000000000000001	0.779	39.39844667768076
-0.24000000000000007	0.779	38.96406673736998
-0.1800000000000001	0.779	38.15908095735932
-0.12000000000000012	0.779	38.36483859313401
-0.0600000000000001	0.779	40.095236237217215
-1.1102230246251563e-16	0.779	42.082156795129386
0.05999999999999989	0.779	42.932341864282826
0.11999999999999988	0.779	42.78486050339991
0.17999999999999988	0.779	43.18307773532031
0.23999999999999988	0.779	44.33402741591836
0.2999999999999999	0.779	44.73836035615761
0.3599999999999999	0.779	45.20366203661743
0.41999999999999993	0.779	46.83469457512034
0.4799999999999999	0.779	47.953927018123984
0.5399999999999998	0.779	47.414686389112376
0.5999999999999999	0.779	46.732289976207696
0.6599999999999999	0.779	47.481042331688045
0.72	0.779	49.312035217106654
0.7799999999999998	0.779	50.46839838404013
0.8399999999999999	0.779	51.8405945517493
0.8999999999999998	0.779	54.34471752547948
0.9599999999999999	0.779	56.35346631062746
1.0199999999999998	0.779	55.201052373033775
1.0799999999999998	0.779	53.90831262597741
1.14	0.779	54.41704942545008
1.1999999999999995	0.779	55.342340025505074
1.2599999999999998	0.779	55.01888058356472
1.3199999999999998	0.779	54.6563449394836
1.38	0.779	52.4655809361332
1.44	0.779	51.17922098529981
1.4999999999999998	0.779	52.917867840870976
1.5599999999999998	0.779	56.66504771509341
1.62	0.779	60.86026292723279
1.6799999999999995	0.779	61.15569853769646
1.7399999999999998	0.779	59.60569424779498
1.7999999999999998	0.779	60.11723408851947
1.86	0.779	60.03437786661031
1.92	0.779	58.46417957908712
1.98	0.779	57.75271567417121
2.04	0.779	59.79181643119973
2.1	0.779	64.77139069785636
2.16	0.779	67.2450669520184
2.22	0.779	67.3249561647954
2.28	0.779	69.99130055105945
2.34	0.779	75.33838625240854
2.4	0.779	82.7922459243898
2.46	0.779	87.21617781967434
2.52	0.779	93.53193207575555
2.58	0.779	inf
2.64	0.779	inf
2.7	0.779	inf
2.76	0.779	inf
2.82	0.779	inf
2.88	0.779	inf
2.94	0.779	inf
3.0	0.779	inf
-3.0	0.7955	inf
-2.94	0.7955	inf
-2.88	0.7955	inf
-2.82	0.7955	44.08290331766355
-2.76	0.7955	33.501013969532
-2.7	0.7955	26.260882181879467
-2.64	0.7955	22.11112859632064
-2.58	0.7955	18.970453013033996
-2.52	0.7955	14.80410771109528
-2.46	0.7955	10.047804257000111
-2.4	0.7955	6.191479735413268
-2.34	0.7955	4.438790299367044
-2.28	0.7955	3.767701947505589
-2.22	0.7955	3.2453545670055406
-2.16	0.7955	3.1167078355319537
-2.1	0.7955	3.2445887930088504
-2.04	0.7955	3.6677428867545374
-1.98	0.7955	4.513749154600016
-1.92	0.7955	5.679205129166804
-1.86	0.7955	6.9899244147687325
-1.8	0.7955	8.423299464049084
-1.74	0.7955	9.571570032689584
-1.6800000000000002	0.7955	10.39868345495962
-1.62	0.7955	11.640144823380547
-1.56	0.7955	12.582386543730404
-1.5	0.7955	12.627179229421492
-1.44	0.7955	13.256149842888837
-1.38	0.7955	13.384257073752762
-1.32	0.7955	13.031374698451378
-1.26	0.7955	13.375195482442871
-1.2000000000000002	0.7955	14.036266855592006
-1.14	0.7955	15.339738250976884
-1.08	0.7955	18.06370926440721
-1.02	0.7955	19.25268796590317
-0.96	0.7955	18.91661472739741
-0.9000000000000001	0.7955	20.012034681030112
-0.84	0.7955	23.038591419902247
-0.78	0.7955	27.425826225960577
-0.7200000000000001	0.7955	32.807121262041846
-0.6600000000000001	0.7955	36.40779443142196
-0.6000000000000001	0.7955	37.10053251524158
-0.54	0.7955	35.59375516835034
-0.4800000000000001	0.7955	33.569380976330805
-0.4200000000000001	0.7955	33.19289748878812
-0.3600000000000001	0.7955	35.633846561730735
-0.3000000000000001	0.7955	39.06001118852012
-0.24000000000000007	0.7955	38.38137768654931
-0.1800000000000001	0.7955	37.45117276670802
-0.12000000000000012	0.7955	37.54337834714001
-0.0600000000000001	0.7955	39.030167054739145
-1.1102230246251563e-16	0.7955	40.690739924171886
0.05999999999999989	0.7955	41.48555294916681
0.11999999999999988	0.7955	41.34162995573666
0.17999999999999988	0.7955	41.7533405303936
0.23999999999999988	0.7955	42.7221399757518
0.2999999999999999	0.7955	42.80756619741262
0.3599999999999999	0.7955	43.15876569735563
0.41999999999999993	0.7955	44.8408127712212
0.4799999999999999	0.7955	46.02998807920016
0.5399999999999998	0.7955	45.55406571832008
0.5999999999999999	0.7955	44.9711900599583
0.6599999999999999	0.7955	45.617612245807685
0.72	0.7955	47.1589191820668
0.7799999999999998	0.7955	48.173556349502206
0.8399999999999999	0.7955	49.413933864370414
0.8999999999999998	0.7955	51.67491409011485
0.9599999999999999	0.7955	53.71679445601313
1.0199999999999998	0.7955	52.98746573625134
1.0799999999999998	0.7955	51.78828642910221
1.14	0.7955	52.289570500426315
1.1999999999999995	0.7955	53.06801786282437
1.2599999999999998	0.7955	52.56701172986699
1.3199999999999998	0.7955	52.16033919779012
1.38	0.7955	50.10144902117627
1.44	0.7955	48.880016506485234
1.4999999999999998	0.7955	50.65953902634121
1.5599999999999998	0.7955	54.43272676065744
1.62	0.7955	58.25905408110543
1.6799999999999995	0.7955	58.19857503752724
1.7399999999999998	0.7955	56.57260197660268
1.7999999999999998	0.7955	56.84617982049851
1.86	0.7955	57.364930215648776
1.92	0.7955	56.19830694954102
1.98	0.7955	55.44269259916914
2.04	0.7955	57.355676343615066
2.1	0.7955	62.00959498787942
2.16	0.7955	64.17275022755587
2.22	0.7955	64.48362958313437
2.28	0.7955	67.24804922710125
2.34	0.7955	72.57283288352055
2.4	0.7955	79.4742715187106
2.46	0.7955	83.63073554841799
2.52	0.7955	89.96200983229765
2.58	0.7955	inf
2.64	0.7955	inf
2.7	0.7955	inf
2.76	0.7955	inf
2.82	0.7955	inf
2.88	0.7955	inf
2.94	0.7955	inf
3.0	0.7955	inf
-3.0	0.812	inf
-2.94	0.812	inf
-2.88	0.812	inf
-2.82	0.812	46.70706748740939
-2.76	0.812	35.81604671416831
-2.7	0.812	28.40517191301724
-2.64	0.812	24.247568682244303
-2.58	0.812	21.374446815967328
-2.52	0.812	16.853793191421023
-2.46	0.812	11.07676811972508
-2.4	0.812	6.886455426075638
-2.34	0.812	5.48077727844351
-2.28	0.812	5.626980541809621
-2.22	0.812	5.4031620779657565
-2.16	0.812	5.234703073941185
-2.1	0.812	5.283790050695804
-2.04	0.812	5.63054987778078
-1.98	0.812	6.386802269773344
-1.92	0.812	7.447228272387859
-1.86	0.812	8.681423898631943
-1.8	0.812	10.08381751673274
-1.74	0.812	11.067702640102503
-1.6800000000000002	0.812	11.604786340061628
-1.62	0.812	12.688033321754824
-1.56	0.812	13.370223952627232
-1.5	0.812	13.129272146098211
-1.44	0.812	13.811357882749544
-1.38	0.812	13.829724994407718
-1.32	0.812	13.203099553279417
-1.26	0.812	13.436477559246558
-1.2000000000000002	0.812	14.199549159996597
-1.14	0.812	15.68150432736638
-1.08	0.812	18.498499096453944
-1.02	0.812	19.485110236974144
-0.96	0.812	18.907763623957816
-0.9000000000000001	0.812	19.847426353608085
-0.84	0.812	22.86797475518628
-0.78	0.812	27.340807639606343
-0.7200000000000001	0.812	32.64564072037484
-0.6600000000000001	0.812	36.05060652358462
-0.6000000000000001	0.812	36.92213861736498
-0.54	0.812	35.811170495773574
-0.4800000000000001	0.812	34.01991414580538
-0.4200000000000001	0.812	33.635073190621114
-0.3600000000000001	0.812	35.91441086827065
-0.3000000000000001	0.812	38.85078814447372
-0.24000000000000007	0.812	37.94185187030614
-0.1800000000000001	0.812	36.8612336201414
-0.12000000000000012	0.812	36.837150112442856
-0.0600000000000001	0.812	38.07761142497653
-1.1102230246251563e-16	0.812	39.431195063029165
0.05999999999999989	0.812	40.16400104303642
0.11999999999999988	0.812	40.03217054917921
0.17999999999999988	0.812	40.457238672105966
0.23999999999999988	0.812	41.23559189920274
0.2999999999999999	0.812	41.05699034325662
0.3599999999999999	0.812	41.31452514260117
0.41999999999999993	0.812	43.03442846059374
0.4799999999999999	0.812	44.324674922275854
0.5399999999999998	0.812	43.886379331443194
0.5999999999999999	0.812	43.33675769486234
0.6599999999999999	0.812	43.85522424515409
0.72	0.812	45.18588871548685
0.7799999999999998	0.812	46.13076938951691
0.8399999999999999	0.812	47.26316775672226
0.8999999999999998	0.812	49.36698502779215
0.9599999999999999	0.812	51.48269182661996
1.0199999999999998	0.812	51.05291491822357
1.0799999999999998	0.812	49.9268619267902
1.14	0.812	50.41115911638467
1.1999999999999995	0.812	51.014893843693855
1.2599999999999998	0.812	50.348236857956266
1.3199999999999998	0.812	49.94732820854654
1.38	0.812	48.02794615329385
1.44	0.812	46.85576965118061
1.4999999999999998	0.812	48.66922383634956
1.5599999999999998	0.812	52.4776077805235
1.62	0.812	55.961711892255714
1.6799999999999995	0.812	55.52738531846766
1.7399999999999998	0.812	53.879905574259936
1.7999999999999998	0.812	54.12516818451119
1.86	0.812	55.051289628209815
1.92	0.812	54.21728793913439
1.98	0.812	53.46034017757166
2.04	0.812	55.31161802044453
2.1	0.812	59.711936737098505
2.16	0.812	61.4572375598005
2.22	0.812	61.89015453083231
2.28	0.812	64.74871330162281
2.34	0.812	70.06755483779983
2.4	0.812	76.6962699159257
2.46	0.812	80.80711323413023
2.52	0.812	87.1392904108718
2.58	0.812	inf
2.64	0.812	inf
2.7	0.812	inf
2.76	0.812	inf
2.82	0.812	inf
2.88	0.812	inf
2.94	0.812	inf
3.0	0.812	inf
-3.0	0.8285	inf
-2.94	0.8285	inf
-2.88	0.8285	inf
-2.82	0.8285	48.73407669893552
-2.76	0.8285	37.89556227440706
-2.7	0.8285	30.53761385871174
-2.64	0.8285	26.478727010591086
-2.58	0.8285	23.84423806479706
-2.52	0.8285	18.49998899222263
-2.46	0.8285	11.686828906229806
-2.4	0.8285	7.3023727661786975
-2.34	0.8285	6.15925648403856
-2.28	0.8285	7.29671794442092
-2.22	0.8285	7.767806566586083
-2.16	0.8285	7.599640693529757
-2.1	0.8285	7.56418119649364
-2.04	0.8285	7.818928445829234
-1.98	0.8285	8.465023665698617
-1.92	0.8285	9.402900192054265
-1.86	0.8285	10.541701416067925
-1.8	0.8285	11.889662957823052
-1.74	0.8285	12.636886478307323
-1.6800000000000002	0.8285	12.822151639043843
-1.62	0.8285	13.748849606411133
-1.56	0.8285	14.236812541710869
-1.5	0.8285	13.812075578980656
-1.44	0.8285	14.571536880409596
-1.38	0.8285	14.466050634873218
-1.32	0.8285	13.565164987960776
-1.26	0.8285	13.685510620879551
-1.2000000000000002	0.8285	14.504417357960005
-1.14	0.8285	16.167949030353437
-1.08	0.8285	19.129422639765203
-1.02	0.8285	19.95148654298549
-0.96	0.8285	19.12487644044447
-0.9000000000000001	0.8285	19.92248352640597
-0.84	0.8285	22.950449412705623
-0.78	0.8285	27.49985894099015
-0.7200000000000001	0.8285	32.5790487935467
-0.6600000000000001	0.8285	35.71501971219457
-0.6000000000000001	0.8285	36.847899716347655
-0.54	0.8285	36.17938774334817
-0.4800000000000001	0.8285	34.68825468497656
-0.4200000000000001	0.8285	34.28254794707145
-0.3600000000000001	0.8285	36.34376609827391
-0.3000000000000001	0.8285	38.74321654984266
-0.24000000000000007	0.8285	37.61796192462821
-0.1800000000000001	0.8285	36.374304303689854
-0.12000000000000012	0.8285	36.239871234347376
-0.0600000000000001	0.8285	37.24288129427014
-1.1102230246251563e-16	0.8285	38.3177524715399
0.05999999999999989	0.8285	38.97871174372968
0.11999999999999988	0.8285	38.858252123704645
0.17999999999999988	0.8285	39.28843333547455
0.23999999999999988	0.8285	39.877975863299504
0.2999999999999999	0.8285	39.49618720545063
0.3599999999999999	0.8285	39.67826349134022
0.41999999999999993	0.8285	41.41564680671776
0.4799999999999999	0.8285	42.800472872368125
0.5399999999999998	0.8285	42.39661696629327
0.5999999999999999	0.8285	41.856401873693024
0.6599999999999999	0.8285	42.242760750973765
0.72	0.8285	43.40473764689296
0.7799999999999998	0.8285	44.3100479337075
0.8399999999999999	0.8285	45.32095168108201
0.8999999999999998	0.8285	47.208868044391934
0.9599999999999999	0.8285	49.28743115972414
1.0199999999999998	0.8285	49.15765094903383
1.0799999999999998	0.8285	48.24483849576296
1.14	0.8285	48.76949641024847
1.1999999999999995	0.8285	49.21688191603316
1.2599999999999998	0.8285	48.3810775214045
1.3199999999999998	0.8285	47.97316705710732
1.38	0.8285	46.206028584094014
1.44	0.8285	45.092386990360346
1.4999999999999998	0.8285	46.93701285422376
1.5599999999999998	0.8285	50.74961808061504
1.62	0.8285	53.84455924646863
1.6799999999999995	0.8285	53.168491585755774
1.7399999999999998	0.8285	51.52520860133045
1.7999999999999998	0.8285	51.72476169458105
1.86	0.8285	52.912610757568935
1.92	0.8285	52.447101681116074
1.98	0.8285	51.698660340964544
2.04	0.8285	53.44170714179848
2.1	0.8285	56.98227147698986
2.16	0.8285	57.979682317578416
2.22	0.8285	59.19319112416462
2.28	0.8285	62.4272232140725
2.34	0.8285	67.78373509176684
2.4	0.8285	74.12205223432572
2.46	0.8285	78.24086560500126
2.52	0.8285	84.58628618275125
2.58	0.8285	inf
2.64	0.8285	inf
2.7	0.8285	inf
2.76	0.8285	inf
2.82	0.8285	inf
2.88	0.8285	inf
2.94	0.8285	inf
3.0	0.8285	inf
-3.0	0.8449999999999999	inf
-2.94	0.8449999999999999	inf
-2.88	0.8449999999999999	inf
-2.82	0.8449999999999999	50.99444262545696
